order_id,customer_id,product_id,order_date,order_hour,quantity,unit_price,revenue,discount_rate,category,festival,city,state,city_tier,region,acquisition_channel,cart_adds,page_views,supplier_delay_hours
1228,5063,1021,2024-02-14,8,5,219.17032119662233,1095.8516059831115,0.0,Home,Regular,Bengaluru,Karnataka,Tier-1,South,Organic,6,17,6.051883847351402
1229,5087,1113,2024-08-26,2,1,351.7395456757186,298.9786138243608,0.15,Electronics,RakshaBandhan,Hyderabad,Telangana,Tier-1,South,Marketplace,8,14,3.859472586111619
1230,5331,1095,2024-06-15,2,3,381.8667299401442,1145.6001898204327,0.0,Apparel,Regular,Nagpur,Maharashtra,Tier-3,West,Affiliate,9,52,1.8710924662723523
1231,5073,1050,2024-01-12,12,5,127.9458394603139,639.7291973015696,0.0,Grocery,NewYear,Ahmedabad,Gujarat,Tier-2,West,Referral,6,53,6.498033468783551
1232,5067,1111,2024-06-16,8,4,129.3943852291859,517.5775409167436,0.0,Apparel,Regular,Chandigarh,Chandigarh,Tier-2,North,Referral,7,36,4.0043389134671195
1233,5198,1067,2023-10-02,17,2,189.3305578569412,283.9958367854118,0.25,Beauty,Diwali,Nagpur,Maharashtra,Tier-3,West,Referral,6,14,4.186450759848896
1234,5390,1082,2024-01-05,15,4,490.27202695296046,1666.9248916400654,0.15,Home,NewYear,Nagpur,Maharashtra,Tier-3,West,Organic,7,27,2.1369323928942268
1235,5212,1021,2023-12-21,6,5,219.17032119662233,1095.8516059831115,0.0,Home,Christmas,Nagpur,Maharashtra,Tier-3,West,Referral,9,21,4.386107876703696
1236,5135,1013,2024-08-10,18,2,495.4293518297897,990.8587036595794,0.0,Apparel,RakshaBandhan,Vizag,Andhra Pradesh,Tier-3,South,Marketplace,5,54,3.594174854959191
1237,5142,1063,2024-07-21,13,5,461.34932587545507,2306.7466293772754,0.0,Accessories,Regular,Chandigarh,Chandigarh,Tier-2,North,Organic,4,27,1.3430243914457036
1238,5409,1039,2023-11-06,21,4,405.1902568626811,1620.7610274507244,0.0,Apparel,Diwali,Delhi,Delhi,Tier-1,North,Organic,2,33,6.679984569905146
1239,5216,1117,2024-09-27,22,1,434.48314401105273,434.48314401105273,0.0,Home,Regular,Hyderabad,Telangana,Tier-1,South,Referral,9,24,7.518250210633248
1240,5184,1010,2024-08-23,23,2,228.77083429722293,388.910418305279,0.15,Apparel,RakshaBandhan,Hyderabad,Telangana,Tier-1,South,Referral,9,17,6.036404655740266
1241,5386,1091,2024-03-22,3,5,420.82902129586427,2104.1451064793214,0.0,Home,Holi,Jaipur,Rajasthan,Tier-2,North,Marketplace,7,65,5.737666372047114
1242,5184,1072,2023-12-24,12,2,513.507813228218,872.9632824879706,0.15,Accessories,Christmas,Hyderabad,Telangana,Tier-1,South,Referral,6,41,7.530208321181057
1243,5178,1105,2024-03-17,0,5,432.9652116038074,2164.826058019037,0.0,Home,Holi,Coimbatore,Tamil Nadu,Tier-3,South,Paid,2,47,1.9050045019552226
1244,5375,1119,2024-05-23,21,3,380.11221601444146,969.2861508368258,0.15,Accessories,Regular,Pune,Maharashtra,Tier-2,West,Paid,9,26,1.8809931752713411
1245,5163,1104,2024-06-09,16,2,469.4630333398188,891.9797633456557,0.05,Home,Regular,Lucknow,Uttar Pradesh,Tier-2,North,Paid,1,11,3.1712116986894543
1246,5255,1044,2024-02-16,6,5,501.03328282316863,2505.166414115843,0.0,Beauty,Regular,Pune,Maharashtra,Tier-2,West,Organic,6,60,4.5957087347185555
1247,5332,1083,2023-11-10,14,4,108.5140227455453,368.947677334854,0.15,Accessories,Diwali,Delhi,Delhi,Tier-1,North,Paid,3,59,3.414752322794583
1248,5100,1019,2024-05-31,13,2,382.68199548201824,765.3639909640365,0.0,Home,Regular,Lucknow,Uttar Pradesh,Tier-2,North,Marketplace,5,8,1.960015380810514
1249,5064,1058,2024-07-09,13,4,92.4802288953179,314.43277824408085,0.15,Apparel,Regular,Delhi,Delhi,Tier-1,North,Paid,1,71,4.011312676421669
1250,5425,1032,2024-01-15,12,2,202.23696130150964,343.8028342125664,0.15,Beauty,NewYear,Mumbai,Maharashtra,Tier-1,West,Marketplace,2,68,3.8112405065778443
1251,5148,1030,2024-06-12,23,5,449.40967198561214,1460.5814339532394,0.35,Electronics,Regular,Bhopal,Madhya Pradesh,Tier-3,Central,Organic,4,68,5.682647791736408
1252,5170,1068,2024-05-15,18,1,28.18252239508425,23.95514403582161,0.15,Accessories,Regular,Chandigarh,Chandigarh,Tier-2,North,Paid,4,39,4.089080415672084
1253,5294,1015,2024-04-18,9,4,144.07084585301837,576.2833834120735,0.0,Electronics,Regular,Chandigarh,Chandigarh,Tier-2,North,Organic,8,57,0.19087771013306876
1254,5051,1068,2023-10-04,18,1,28.18252239508425,26.773396275330036,0.05,Accessories,Diwali,Delhi,Delhi,Tier-1,North,Organic,6,6,4.770936177694815
1255,5022,1048,2024-01-31,3,4,412.67234734523555,1485.620450442848,0.1,Beauty,NewYear,Jaipur,Rajasthan,Tier-2,North,Marketplace,1,49,7.163570800724258
1256,5208,1027,2024-02-27,6,5,35.84422181446498,179.2211090723249,0.0,Grocery,Regular,Lucknow,Uttar Pradesh,Tier-2,North,Paid,9,15,4.057854588232184
1257,5484,1067,2024-08-29,2,4,189.3305578569412,719.4561198563765,0.05,Beauty,RakshaBandhan,Kochi,Kerala,Tier-2,South,Organic,6,73,5.973917248961045
1258,5286,1090,2024-08-26,21,3,99.86414060076936,299.5924218023081,0.0,Accessories,RakshaBandhan,Lucknow,Uttar Pradesh,Tier-2,North,Affiliate,8,75,2.989752683207132
1259,5289,1073,2024-09-14,0,5,148.02429666055104,666.1093349724797,0.1,Home,Regular,Pune,Maharashtra,Tier-2,West,Organic,9,16,5.131498120760754
1260,5304,1010,2024-04-03,21,1,228.77083429722293,228.77083429722293,0.0,Apparel,Regular,Delhi,Delhi,Tier-1,North,Affiliate,5,45,2.5108215614936604
1261,5430,1067,2024-02-08,19,3,189.3305578569412,567.9916735708237,0.0,Beauty,Regular,Hyderabad,Telangana,Tier-1,South,Organic,2,49,3.5070019526265592
1262,5417,1074,2024-04-17,22,5,44.39861759654895,166.49481598705856,0.25,Electronics,Regular,Lucknow,Uttar Pradesh,Tier-2,North,Affiliate,5,62,3.522744769009773
1263,5012,1082,2024-08-12,18,2,490.27202695296046,833.4624458200327,0.15,Home,RakshaBandhan,Vizag,Andhra Pradesh,Tier-3,South,Organic,7,41,4.953380192648954
1264,5270,1051,2024-06-05,10,1,14.343739153093253,14.343739153093253,0.0,Apparel,Regular,Coimbatore,Tamil Nadu,Tier-3,South,Paid,1,71,2.3516863766155116
1265,5273,1011,2024-05-28,19,3,556.791343420675,1670.3740302620251,0.0,Sports,Regular,Chandigarh,Chandigarh,Tier-2,North,Affiliate,9,30,1.0702304308879862
1266,5111,1015,2024-03-22,23,3,144.07084585301837,388.99128380314966,0.1,Electronics,Holi,Indore,Madhya Pradesh,Tier-2,Central,Referral,4,29,4.940224361256525
1267,5487,1039,2024-07-05,21,5,405.1902568626811,2025.9512843134055,0.0,Apparel,Regular,Indore,Madhya Pradesh,Tier-2,Central,Organic,6,59,4.865050815085645
1268,5130,1076,2024-09-11,18,5,183.22031708234334,824.4914268705451,0.1,Electronics,Regular,Lucknow,Uttar Pradesh,Tier-2,North,Organic,9,46,4.2249730606031655
1269,5416,1088,2024-06-24,18,2,105.15034962982506,178.7555943707026,0.15,Apparel,Regular,Bengaluru,Karnataka,Tier-1,South,Organic,8,11,5.865776716290273
1270,5050,1080,2024-03-10,15,4,401.94498879315864,1607.7799551726346,0.0,Beauty,Holi,Delhi,Delhi,Tier-1,North,Paid,7,53,3.594723061283305
1271,5300,1037,2024-08-31,21,1,290.66590647330094,290.66590647330094,0.0,Grocery,RakshaBandhan,Jaipur,Rajasthan,Tier-2,North,Affiliate,3,25,4.562698875711581
1272,5367,1052,2024-10-12,10,1,474.2853827262617,474.2853827262617,0.0,Grocery,Diwali,Bengaluru,Karnataka,Tier-1,South,Organic,5,68,3.300162512377284
1273,5252,1005,2024-08-14,12,4,585.617187465686,2342.468749862744,0.0,Home,RakshaBandhan,Chandigarh,Chandigarh,Tier-2,North,Paid,5,67,3.482776729413623
1274,5052,1095,2024-09-15,20,4,381.8667299401442,1451.0935737725479,0.05,Apparel,Regular,Hyderabad,Telangana,Tier-1,South,Organic,8,36,4.680432842177583
1275,5061,1042,2024-01-15,6,5,423.156410181327,2115.782050906635,0.0,Electronics,NewYear,Bengaluru,Karnataka,Tier-1,South,Organic,1,68,8.53321905782835
1276,5302,1061,2024-03-17,18,4,287.9467616244482,863.8402848733446,0.25,Sports,Holi,Vizag,Andhra Pradesh,Tier-3,South,Paid,1,76,5.484595210491491
1277,5431,1053,2024-01-08,2,1,402.26200538929896,362.03580485036906,0.1,Apparel,NewYear,Coimbatore,Tamil Nadu,Tier-3,South,Marketplace,2,59,5.0972184993495135
1278,5298,1034,2024-02-24,14,4,287.0379286527267,1148.1517146109068,0.0,Sports,Regular,Kochi,Kerala,Tier-2,South,Affiliate,9,50,5.54687881413628
1279,5050,1020,2024-07-20,0,3,457.2717666503706,1303.224534953556,0.05,Accessories,Regular,Delhi,Delhi,Tier-1,North,Paid,5,74,0.0
1280,5392,1114,2024-06-27,23,2,114.29594193414671,228.59188386829342,0.0,Beauty,Regular,Coimbatore,Tamil Nadu,Tier-3,South,Paid,7,70,4.638355677508718
1281,5229,1014,2023-10-02,20,2,271.61437730812537,543.2287546162507,0.0,Electronics,Diwali,Delhi,Delhi,Tier-1,North,Paid,1,40,5.820947383698354
1282,5037,1113,2024-07-29,5,5,351.7395456757186,1670.7628419596633,0.05,Electronics,Regular,Mumbai,Maharashtra,Tier-1,West,Organic,1,11,4.168853223943498
1283,5183,1013,2023-12-16,3,1,495.4293518297897,495.4293518297897,0.0,Apparel,Christmas,Ahmedabad,Gujarat,Tier-2,West,Organic,6,50,3.913647940091109
1284,5101,1011,2023-12-14,15,3,556.791343420675,1670.3740302620251,0.0,Sports,Christmas,Coimbatore,Tamil Nadu,Tier-3,South,Organic,7,39,2.1201222181613923
1285,5493,1108,2024-05-05,21,1,66.87066767056459,66.87066767056459,0.0,Grocery,Regular,Kochi,Kerala,Tier-2,South,Marketplace,4,32,3.1331792149684796
1286,5454,1113,2024-01-05,7,4,351.7395456757186,1406.9581827028744,0.0,Electronics,NewYear,Pune,Maharashtra,Tier-2,West,Marketplace,1,18,2.333009092935156
1287,5053,1107,2024-10-20,23,1,170.62252148864383,153.56026933977944,0.1,Beauty,Diwali,Bengaluru,Karnataka,Tier-1,South,Marketplace,5,58,5.999013690628242
1288,5286,1093,2023-11-28,10,5,234.80252339692467,763.1082010400052,0.35,Beauty,Diwali,Lucknow,Uttar Pradesh,Tier-2,North,Affiliate,6,73,7.003335577093283
1289,5003,1059,2023-11-30,10,5,77.57274338622433,349.0773452380095,0.1,Electronics,Diwali,Jaipur,Rajasthan,Tier-2,North,Referral,2,49,7.870132140938975
1290,5228,1012,2024-07-31,8,5,389.88042084759206,1267.1113677546743,0.35,Sports,Regular,Delhi,Delhi,Tier-1,North,Affiliate,3,22,2.3000112428545867
1291,5077,1070,2024-01-23,6,2,136.60495696352223,259.5494182306922,0.05,Beauty,NewYear,Hyderabad,Telangana,Tier-1,South,Organic,7,5,2.663175079128159
1292,5373,1062,2024-07-12,8,4,343.4893028239014,1373.9572112956057,0.0,Grocery,Regular,Bengaluru,Karnataka,Tier-1,South,Affiliate,2,58,2.50060967188399
1293,5036,1088,2024-06-29,4,1,105.15034962982506,89.3777971853513,0.15,Apparel,Regular,Lucknow,Uttar Pradesh,Tier-2,North,Marketplace,1,16,1.9628877367634838
1294,5451,1004,2023-12-15,9,2,65.56463525371322,131.12927050742644,0.0,Sports,Christmas,Ahmedabad,Gujarat,Tier-2,West,Referral,6,9,1.995163615856777
1295,5115,1009,2024-05-19,6,1,275.7277033583846,275.7277033583846,0.0,Accessories,Regular,Coimbatore,Tamil Nadu,Tier-3,South,Marketplace,1,19,2.9690102474381543
1296,5131,1070,2024-05-02,1,1,136.60495696352223,102.45371772264167,0.25,Beauty,Regular,Ahmedabad,Gujarat,Tier-2,West,Paid,4,20,5.748955052414031
1297,5442,1102,2023-11-07,8,2,166.86327726111654,300.3538990700098,0.1,Sports,Diwali,Coimbatore,Tamil Nadu,Tier-3,South,Referral,6,30,2.5643295030079662
1298,5450,1111,2024-08-01,0,3,129.3943852291859,291.1373667656683,0.25,Apparel,RakshaBandhan,Mumbai,Maharashtra,Tier-1,West,Organic,1,28,6.106160439527195
1299,5047,1068,2024-09-07,4,5,28.18252239508425,140.91261197542124,0.0,Accessories,Regular,Coimbatore,Tamil Nadu,Tier-3,South,Paid,6,19,6.734935701254795
1300,5054,1044,2024-10-13,17,1,501.03328282316863,425.87829039969336,0.15,Beauty,Diwali,Chandigarh,Chandigarh,Tier-2,North,Organic,8,63,4.5701929817877565
1301,5426,1056,2023-11-05,0,3,280.7603075676206,842.2809227028617,0.0,Apparel,Diwali,Vizag,Andhra Pradesh,Tier-3,South,Paid,9,66,6.458261703837385
1302,5488,1061,2023-12-11,7,4,287.9467616244482,1151.7870464977927,0.0,Sports,Christmas,Delhi,Delhi,Tier-1,North,Marketplace,3,23,1.277479409341622
1303,5244,1074,2024-08-26,16,2,44.39861759654895,75.47764991413322,0.15,Electronics,RakshaBandhan,Hyderabad,Telangana,Tier-1,South,Organic,3,32,2.883626857501393
1304,5082,1027,2024-01-30,0,4,35.84422181446498,136.20804289496692,0.05,Grocery,NewYear,Pune,Maharashtra,Tier-2,West,Organic,6,66,4.378833096451676
1305,5076,1046,2024-06-07,17,3,238.61224362780294,644.2530577950679,0.1,Home,Regular,Hyderabad,Telangana,Tier-1,South,Marketplace,6,76,4.446468040961777
1306,5133,1064,2024-02-17,1,3,384.4838088003486,980.4337124408889,0.15,Apparel,Regular,Bengaluru,Karnataka,Tier-1,South,Organic,6,64,6.858465049712599
1307,5342,1102,2023-12-27,1,1,166.86327726111654,141.83378567194904,0.15,Sports,Christmas,Lucknow,Uttar Pradesh,Tier-2,North,Organic,3,46,2.002309300389503
1308,5048,1096,2024-06-06,4,1,223.46944022650035,223.46944022650035,0.0,Apparel,Regular,Indore,Madhya Pradesh,Tier-2,Central,Affiliate,1,79,2.926088852826813
1309,5320,1090,2023-12-22,20,5,99.86414060076936,499.3207030038468,0.0,Accessories,Christmas,Lucknow,Uttar Pradesh,Tier-2,North,Organic,1,59,3.830033858538573
1310,5401,1025,2023-11-24,1,5,124.83683763266087,468.13814112247826,0.25,Grocery,Diwali,Vizag,Andhra Pradesh,Tier-3,South,Referral,9,55,2.962761609779197
1311,5071,1048,2024-04-30,2,3,412.67234734523555,1176.1161899339213,0.05,Beauty,Regular,Kochi,Kerala,Tier-2,South,Paid,4,7,1.9147474269299267
1312,5492,1066,2023-12-17,22,3,339.932224839794,968.8068407934129,0.05,Electronics,Christmas,Mumbai,Maharashtra,Tier-1,West,Affiliate,5,52,3.046899109917403
1313,5493,1116,2023-12-16,14,3,457.526522602774,1372.5795678083218,0.0,Home,Christmas,Kochi,Kerala,Tier-2,South,Marketplace,6,26,3.508947074424019
1314,5148,1042,2024-08-08,13,3,423.156410181327,1269.469230543981,0.0,Electronics,RakshaBandhan,Bhopal,Madhya Pradesh,Tier-3,Central,Organic,2,50,6.895088930558263
1315,5056,1110,2024-04-29,0,4,278.9080110018305,836.7240330054915,0.25,Sports,Regular,Lucknow,Uttar Pradesh,Tier-2,North,Referral,4,47,1.9595361825209503
1316,5162,1089,2024-05-04,9,3,305.6164173109845,871.0067893363058,0.05,Apparel,Regular,Ahmedabad,Gujarat,Tier-2,West,Organic,4,13,5.630369104716397
1317,5129,1076,2023-11-27,13,1,183.22031708234334,155.73726951999183,0.15,Electronics,Diwali,Chandigarh,Chandigarh,Tier-2,North,Organic,1,39,6.544270676294158
1318,5139,1084,2023-12-04,12,1,23.40012314897768,23.40012314897768,0.0,Sports,Christmas,Indore,Madhya Pradesh,Tier-2,Central,Paid,6,43,2.9748107018009255
1319,5462,1095,2024-03-05,12,5,381.8667299401442,1909.3336497007208,0.0,Apparel,Holi,Delhi,Delhi,Tier-1,North,Referral,2,8,4.519786203423532
1320,5077,1083,2024-03-04,2,4,108.5140227455453,412.3532864330721,0.05,Accessories,Holi,Hyderabad,Telangana,Tier-1,South,Organic,1,68,5.151872633625368
1321,5158,1080,2024-03-29,23,1,401.94498879315864,341.6532404741848,0.15,Beauty,Holi,Bengaluru,Karnataka,Tier-1,South,Marketplace,6,75,4.822009252344751
1322,5393,1045,2023-11-23,16,1,484.8109709231131,484.8109709231131,0.0,Electronics,Diwali,Jaipur,Rajasthan,Tier-2,North,Marketplace,3,6,4.16428644258389
1323,5028,1051,2024-09-24,5,2,14.343739153093253,28.687478306186506,0.0,Apparel,Regular,Chandigarh,Chandigarh,Tier-2,North,Organic,7,14,2.642348168224623
1324,5030,1071,2024-02-23,23,3,251.03189979753532,715.4409144229757,0.05,Home,Regular,Jaipur,Rajasthan,Tier-2,North,Marketplace,5,14,5.324913183268118
1325,5150,1101,2024-08-22,7,3,422.8272089483422,1268.4816268450268,0.0,Beauty,RakshaBandhan,Nagpur,Maharashtra,Tier-3,West,Marketplace,1,38,3.251084219318342
1326,5483,1078,2024-03-09,3,1,338.6489698813542,338.6489698813542,0.0,Electronics,Holi,Delhi,Delhi,Tier-1,North,Affiliate,7,50,4.05730186751729
1327,5419,1118,2024-04-06,21,1,264.9348934673112,251.68814879394563,0.05,Electronics,Regular,Coimbatore,Tamil Nadu,Tier-3,South,Paid,1,23,4.351636614301418
1328,5463,1081,2023-11-14,3,2,249.7682482496416,499.5364964992832,0.0,Apparel,Diwali,Coimbatore,Tamil Nadu,Tier-3,South,Marketplace,3,68,5.711978450882305
1329,5431,1048,2024-06-27,1,3,412.67234734523555,1114.2153378321361,0.1,Beauty,Regular,Coimbatore,Tamil Nadu,Tier-3,South,Marketplace,7,28,7.8558824115957595
1330,5059,1069,2023-10-24,15,2,267.6632596470938,535.3265192941876,0.0,Sports,Diwali,Delhi,Delhi,Tier-1,North,Marketplace,4,28,2.524429759061516
1331,5200,1074,2024-07-26,6,3,44.39861759654895,119.87626751068218,0.1,Electronics,Regular,Pune,Maharashtra,Tier-2,West,Referral,4,49,4.105149441847477
1332,5264,1104,2024-09-17,3,1,469.4630333398188,399.043578338846,0.15,Home,Regular,Kochi,Kerala,Tier-2,South,Organic,2,70,1.0311660346941163
1333,5083,1030,2024-02-22,2,5,449.40967198561214,1909.9911059388514,0.15,Electronics,Regular,Indore,Madhya Pradesh,Tier-2,Central,Affiliate,4,23,6.9628838477811055
1334,5496,1029,2024-09-20,3,5,412.99888241304825,1858.4949708587171,0.1,Apparel,Regular,Mumbai,Maharashtra,Tier-1,West,Affiliate,3,30,4.087698891736059
1335,5301,1024,2024-07-06,23,2,469.2462632735195,891.567900219687,0.05,Beauty,Regular,Bhopal,Madhya Pradesh,Tier-3,Central,Paid,9,30,3.400644940447375
1336,5426,1006,2023-10-02,16,5,459.07242417430825,2295.3621208715413,0.0,Beauty,Diwali,Vizag,Andhra Pradesh,Tier-3,South,Paid,7,39,4.104452119489413
1337,5129,1081,2023-12-21,20,3,249.7682482496416,711.8395075114786,0.05,Apparel,Christmas,Chandigarh,Chandigarh,Tier-2,North,Organic,9,37,4.205527023989693
1338,5357,1115,2024-06-13,14,1,515.4024276145016,515.4024276145016,0.0,Accessories,Regular,Bhopal,Madhya Pradesh,Tier-3,Central,Paid,4,76,2.5363210746825615
1339,5052,1073,2024-07-07,13,2,148.02429666055104,266.4437339889919,0.1,Home,Regular,Hyderabad,Telangana,Tier-1,South,Organic,9,15,6.37594044091011
1340,5011,1007,2023-11-07,5,1,473.77794011340274,473.77794011340274,0.0,Beauty,Diwali,Delhi,Delhi,Tier-1,North,Marketplace,3,36,5.289479457810452
1341,5320,1043,2024-06-30,23,4,194.29631841540422,738.326009978536,0.05,Home,Regular,Lucknow,Uttar Pradesh,Tier-2,North,Organic,3,24,5.568340689594641
1342,5034,1108,2024-08-20,19,4,66.87066767056459,254.10853714814542,0.05,Grocery,RakshaBandhan,Indore,Madhya Pradesh,Tier-2,Central,Paid,3,49,2.6399807493970258
1343,5138,1006,2023-11-06,12,4,459.07242417430825,1652.6607270275097,0.1,Beauty,Diwali,Lucknow,Uttar Pradesh,Tier-2,North,Paid,6,63,2.5317725419711152
1344,5397,1073,2024-09-16,2,1,148.02429666055104,148.02429666055104,0.0,Home,Regular,Mumbai,Maharashtra,Tier-1,West,Paid,6,75,3.772898568791658
1345,5248,1052,2024-05-01,18,2,474.2853827262617,901.1422271798972,0.05,Grocery,Regular,Bengaluru,Karnataka,Tier-1,South,Organic,1,37,5.599915779588155
1346,5188,1110,2024-06-03,7,3,278.9080110018305,794.8878313552169,0.05,Sports,Regular,Lucknow,Uttar Pradesh,Tier-2,North,Paid,6,24,5.003391604945655
1347,5145,1061,2023-10-21,5,1,287.9467616244482,215.96007121833614,0.25,Sports,Diwali,Lucknow,Uttar Pradesh,Tier-2,North,Referral,9,77,2.4446307181354694
1348,5334,1067,2024-06-02,17,1,189.3305578569412,170.3975020712471,0.1,Beauty,Regular,Pune,Maharashtra,Tier-2,West,Organic,4,11,5.335522133402798
1349,5477,1086,2024-03-30,20,2,436.1920168519057,872.3840337038114,0.0,Apparel,Holi,Mumbai,Maharashtra,Tier-1,West,Paid,7,14,2.0557581523467254
1350,5369,1098,2024-02-26,14,3,79.62348225110404,203.03987974031529,0.15,Electronics,Regular,Delhi,Delhi,Tier-1,North,Paid,6,76,2.676761830335853
1351,5179,1061,2024-08-08,1,1,287.9467616244482,287.9467616244482,0.0,Sports,RakshaBandhan,Ahmedabad,Gujarat,Tier-2,West,Affiliate,9,71,4.3154467152674005
1352,5211,1086,2024-01-08,14,5,436.1920168519057,2180.9600842595282,0.0,Apparel,NewYear,Pune,Maharashtra,Tier-2,West,Referral,6,46,1.6570535634495065
1353,5051,1096,2023-10-24,22,3,223.46944022650035,670.408320679501,0.0,Apparel,Diwali,Delhi,Delhi,Tier-1,North,Organic,5,29,2.0729429443663347
1354,5071,1063,2024-04-17,16,1,461.34932587545507,438.2818595816823,0.05,Accessories,Regular,Kochi,Kerala,Tier-2,South,Paid,1,77,7.104243094464991
1355,5134,1085,2024-07-24,6,1,63.12823785762863,56.815414071865774,0.1,Home,Regular,Kochi,Kerala,Tier-2,South,Organic,8,76,6.732531950711395
1356,5193,1043,2023-11-23,15,5,194.29631841540422,922.90751247317,0.05,Home,Diwali,Coimbatore,Tamil Nadu,Tier-3,South,Organic,4,70,8.579431762566585
1357,5495,1042,2024-10-28,5,3,423.156410181327,1079.048845962384,0.15,Electronics,Diwali,Mumbai,Maharashtra,Tier-1,West,Marketplace,9,62,4.901145808254797
1358,5435,1000,2024-06-25,20,5,466.63406864801834,2216.5118260780873,0.05,Accessories,Regular,Chandigarh,Chandigarh,Tier-2,North,Organic,3,49,5.289528712517944
1359,5056,1080,2024-10-08,20,4,401.94498879315864,1607.7799551726346,0.0,Beauty,Diwali,Lucknow,Uttar Pradesh,Tier-2,North,Referral,4,32,3.6900847294758914
1360,5165,1030,2024-04-06,13,5,449.40967198561214,2134.695941931657,0.05,Electronics,Regular,Bengaluru,Karnataka,Tier-1,South,Organic,8,40,3.299115003290154
1361,5028,1097,2023-11-19,3,5,61.71345239649959,277.7105357842482,0.1,Apparel,Diwali,Chandigarh,Chandigarh,Tier-2,North,Organic,2,45,5.7438310288897725
1362,5031,1114,2023-12-11,9,4,114.29594193414671,434.32457934975747,0.05,Beauty,Christmas,Lucknow,Uttar Pradesh,Tier-2,North,Organic,3,41,6.723954279616487
1363,5187,1105,2024-04-18,2,5,432.9652116038074,2056.584755118085,0.05,Home,Regular,Hyderabad,Telangana,Tier-1,South,Referral,8,69,5.573306992877086
1364,5479,1033,2024-05-23,18,5,228.57122656057265,1085.71332616272,0.05,Sports,Regular,Lucknow,Uttar Pradesh,Tier-2,North,Affiliate,3,17,2.320372354867164
1365,5092,1078,2024-07-20,16,2,338.6489698813542,643.433042774573,0.05,Electronics,Regular,Vizag,Andhra Pradesh,Tier-3,South,Affiliate,9,11,4.783248044275592
1366,5340,1090,2024-08-14,6,3,99.86414060076936,299.5924218023081,0.0,Accessories,RakshaBandhan,Bengaluru,Karnataka,Tier-1,South,Organic,5,39,2.4596988248555567
