timestamp,date,hour,visitors,add_to_cart,purchases,bounce_rate
2024-02-15 16:00:00,2024-02-15,16,825,161,108,0.2633171253755598
2024-02-15 17:00:00,2024-02-15,17,634,146,60,0.49249136933973797
2024-02-15 18:00:00,2024-02-15,18,776,154,36,0.49605764073401054
2024-02-15 19:00:00,2024-02-15,19,757,72,33,0.4584171692006075
2024-02-15 20:00:00,2024-02-15,20,941,179,72,0.601510584114037
2024-02-15 21:00:00,2024-02-15,21,1008,169,69,0.4686424833972156
2024-02-15 22:00:00,2024-02-15,22,1238,281,62,0.4725602614630571
2024-02-15 23:00:00,2024-02-15,23,1609,329,128,0.28254142230097223
2024-02-16 00:00:00,2024-02-16,0,486,131,59,0.6929941823241661
2024-02-16 01:00:00,2024-02-16,1,482,24,12,0.34861259463934596
2024-02-16 02:00:00,2024-02-16,2,563,30,13,0.361378498423408
2024-02-16 03:00:00,2024-02-16,3,736,190,106,0.4092512014244205
2024-02-16 04:00:00,2024-02-16,4,706,153,32,0.448720412531136
2024-02-16 05:00:00,2024-02-16,5,724,137,65,0.4887770265964767
2024-02-16 06:00:00,2024-02-16,6,806,86,27,0.43727348317468623
2024-02-16 07:00:00,2024-02-16,7,831,65,41,0.363495440736164
2024-02-16 08:00:00,2024-02-16,8,722,144,48,0.4339432631437891
2024-02-16 09:00:00,2024-02-16,9,702,116,40,0.32641995751855385
2024-02-16 10:00:00,2024-02-16,10,606,146,84,0.412218692909022
2024-02-16 11:00:00,2024-02-16,11,616,50,31,0.6905284160251107
2024-02-16 12:00:00,2024-02-16,12,423,27,17,0.44663244263958773
2024-02-16 13:00:00,2024-02-16,13,438,119,49,0.4747242256079224
2024-02-16 14:00:00,2024-02-16,14,311,86,38,0.6496920568514962
2024-02-16 15:00:00,2024-02-16,15,307,62,28,0.39626724803391405
2024-02-16 16:00:00,2024-02-16,16,302,20,6,0.5562649255466404
2024-02-16 17:00:00,2024-02-16,17,216,50,31,0.5624373857926541
2024-02-16 18:00:00,2024-02-16,18,212,40,26,0.59332373470619
2024-02-16 19:00:00,2024-02-16,19,224,51,27,0.5881385950070284
2024-02-16 20:00:00,2024-02-16,20,290,51,32,0.6890714149117793
2024-02-16 21:00:00,2024-02-16,21,358,61,22,0.5730726273001476
2024-02-16 22:00:00,2024-02-16,22,350,100,47,0.37192674907575785
2024-02-16 23:00:00,2024-02-16,23,428,81,39,0.5628602958103915
2024-02-17 00:00:00,2024-02-17,0,1113,199,70,0.33731687141261407
2024-02-17 01:00:00,2024-02-17,1,1268,182,106,0.3032144998475158
2024-02-17 02:00:00,2024-02-17,2,1444,85,18,0.3731418149759634
2024-02-17 03:00:00,2024-02-17,3,1645,160,102,0.3871224639730727
2024-02-17 04:00:00,2024-02-17,4,1715,511,167,0.5284569318783416
2024-02-17 05:00:00,2024-02-17,5,1817,213,48,0.6061138816641294
2024-02-17 06:00:00,2024-02-17,6,1774,231,94,0.2675723375184931
2024-02-17 07:00:00,2024-02-17,7,1818,483,307,0.33217937750608134
2024-02-17 08:00:00,2024-02-17,8,1641,353,175,0.5750195652617702
2024-02-17 09:00:00,2024-02-17,9,1557,239,117,0.5133147964869252
2024-02-17 10:00:00,2024-02-17,10,1425,74,32,0.5013118429949361
2024-02-17 11:00:00,2024-02-17,11,1325,315,155,0.3779772116484773
2024-02-17 12:00:00,2024-02-17,12,1043,119,72,0.44049220346502255
2024-02-17 13:00:00,2024-02-17,13,942,77,42,0.4431941235611692
2024-02-17 14:00:00,2024-02-17,14,771,146,44,0.3815604897262416
2024-02-17 15:00:00,2024-02-17,15,652,91,35,0.42866276883052123
2024-02-17 16:00:00,2024-02-17,16,512,72,28,0.5167309910921531
2024-02-17 17:00:00,2024-02-17,17,493,45,22,0.26578736023225547
2024-02-17 18:00:00,2024-02-17,18,501,102,52,0.33118483507980695
2024-02-17 19:00:00,2024-02-17,19,518,85,34,0.5584352105569031
2024-02-17 20:00:00,2024-02-17,20,485,29,16,0.6453273687726988
2024-02-17 21:00:00,2024-02-17,21,618,39,25,0.32366757903246485
2024-02-17 22:00:00,2024-02-17,22,834,121,42,0.3826213696208682
2024-02-17 23:00:00,2024-02-17,23,941,202,99,0.5260845547080266
2024-02-18 00:00:00,2024-02-18,0,765,150,79,0.2733655094335781
2024-02-18 01:00:00,2024-02-18,1,891,173,89,0.5063567941229432
2024-02-18 02:00:00,2024-02-18,2,1044,223,133,0.3226959695217046
2024-02-18 03:00:00,2024-02-18,3,1127,118,80,0.41066599864398157
2024-02-18 04:00:00,2024-02-18,4,1131,121,53,0.6573923193034638
2024-02-18 05:00:00,2024-02-18,5,1218,118,73,0.6754771192291777
2024-02-18 06:00:00,2024-02-18,6,1292,256,137,0.5811895803737429
2024-02-18 07:00:00,2024-02-18,7,1125,241,112,0.3321024254602908
2024-02-18 08:00:00,2024-02-18,8,1276,90,50,0.6965317278489676
2024-02-18 09:00:00,2024-02-18,9,1016,162,89,0.2634648580781383
2024-02-18 10:00:00,2024-02-18,10,1075,267,92,0.5468659539677804
2024-02-18 11:00:00,2024-02-18,11,932,209,66,0.32575040812493816
2024-02-18 12:00:00,2024-02-18,12,799,135,39,0.5430432319855858
2024-02-18 13:00:00,2024-02-18,13,650,167,100,0.4125452529411142
2024-02-18 14:00:00,2024-02-18,14,574,40,23,0.47329207675139534
2024-02-18 15:00:00,2024-02-18,15,511,115,38,0.46511490772839614
2024-02-18 16:00:00,2024-02-18,16,403,47,27,0.568301275330946
2024-02-18 17:00:00,2024-02-18,17,318,70,17,0.4434231729320656
2024-02-18 18:00:00,2024-02-18,18,363,53,29,0.48499782190082324
2024-02-18 19:00:00,2024-02-18,19,327,50,27,0.2796136771559967
2024-02-18 20:00:00,2024-02-18,20,277,17,4,0.6145948707517133
2024-02-18 21:00:00,2024-02-18,21,558,79,19,0.5238510243144465
2024-02-18 22:00:00,2024-02-18,22,514,50,28,0.2949110692331296
2024-02-18 23:00:00,2024-02-18,23,671,151,99,0.616073909600708
2024-02-19 00:00:00,2024-02-19,0,1543,446,277,0.6083831191978023
2024-02-19 01:00:00,2024-02-19,1,1687,402,207,0.6827034986213685
2024-02-19 02:00:00,2024-02-19,2,2002,230,64,0.3766110220691441
2024-02-19 03:00:00,2024-02-19,3,2084,444,136,0.35476920959688873
2024-02-19 04:00:00,2024-02-19,4,2221,559,213,0.2852713529895628
2024-02-19 05:00:00,2024-02-19,5,2333,120,64,0.6289339545595692
2024-02-19 06:00:00,2024-02-19,6,2411,629,339,0.2943487594635043
2024-02-19 07:00:00,2024-02-19,7,2303,246,74,0.40054774775379376
2024-02-19 08:00:00,2024-02-19,8,2288,242,160,0.49734626227897527
2024-02-19 09:00:00,2024-02-19,9,2130,465,280,0.6809362254897025
2024-02-19 10:00:00,2024-02-19,10,1941,290,83,0.318287506172332
2024-02-19 11:00:00,2024-02-19,11,1713,389,87,0.6265261236814095
2024-02-19 12:00:00,2024-02-19,12,1492,227,93,0.5552630854553823
2024-02-19 13:00:00,2024-02-19,13,1271,186,53,0.3313502468533182
2024-02-19 14:00:00,2024-02-19,14,1071,119,46,0.5727920968317468
2024-02-19 15:00:00,2024-02-19,15,915,121,27,0.26199981982687687
2024-02-19 16:00:00,2024-02-19,16,630,97,58,0.2869112899115768
2024-02-19 17:00:00,2024-02-19,17,695,71,26,0.6369677684886995
2024-02-19 18:00:00,2024-02-19,18,669,119,28,0.5157149104742003
2024-02-19 19:00:00,2024-02-19,19,621,71,20,0.47366891760892227
2024-02-19 20:00:00,2024-02-19,20,597,65,41,0.6424030548648703
2024-02-19 21:00:00,2024-02-19,21,888,60,18,0.5283988866799144
2024-02-19 22:00:00,2024-02-19,22,1060,178,62,0.6480347961381789
2024-02-19 23:00:00,2024-02-19,23,1266,353,164,0.526425541737522
2024-02-20 00:00:00,2024-02-20,0,463,135,75,0.4646835733565199
2024-02-20 01:00:00,2024-02-20,1,526,37,21,0.2821147222964586
2024-02-20 02:00:00,2024-02-20,2,612,93,46,0.4369898176775064
2024-02-20 03:00:00,2024-02-20,3,714,178,120,0.4834306305260517
2024-02-20 04:00:00,2024-02-20,4,680,200,48,0.6671858377114873
2024-02-20 05:00:00,2024-02-20,5,879,221,130,0.5468643241855916
2024-02-20 06:00:00,2024-02-20,6,730,52,20,0.4014222035313093
2024-02-20 07:00:00,2024-02-20,7,833,140,31,0.36669101936181503
2024-02-20 08:00:00,2024-02-20,8,762,207,137,0.31485330353954033
2024-02-20 09:00:00,2024-02-20,9,741,111,63,0.6209718024567432
2024-02-20 10:00:00,2024-02-20,10,604,105,38,0.4551633474385137
2024-02-20 11:00:00,2024-02-20,11,565,76,25,0.3842990620920024
2024-02-20 12:00:00,2024-02-20,12,417,83,54,0.4257610707067573
2024-02-20 13:00:00,2024-02-20,13,423,123,53,0.6006185938004707
2024-02-20 14:00:00,2024-02-20,14,402,99,23,0.3369007018199059
2024-02-20 15:00:00,2024-02-20,15,303,67,35,0.3117184065173104
2024-02-20 16:00:00,2024-02-20,16,317,49,26,0.36742642956070753
2024-02-20 17:00:00,2024-02-20,17,238,47,11,0.5509844796774535
2024-02-20 18:00:00,2024-02-20,18,229,42,25,0.3314372347038676
2024-02-20 19:00:00,2024-02-20,19,285,78,44,0.3682134593690867
2024-02-20 20:00:00,2024-02-20,20,184,30,15,0.6039905864720561
2024-02-20 21:00:00,2024-02-20,21,313,63,23,0.4822668389875351
2024-02-20 22:00:00,2024-02-20,22,392,111,55,0.6309695943134117
2024-02-20 23:00:00,2024-02-20,23,397,56,33,0.35549850452240045
2024-02-21 00:00:00,2024-02-21,0,650,49,19,0.40116455791951433
2024-02-21 01:00:00,2024-02-21,1,736,63,36,0.5338809712590479
2024-02-21 02:00:00,2024-02-21,2,798,234,141,0.3634687268256128
2024-02-21 03:00:00,2024-02-21,3,1008,183,96,0.37619893084367606
2024-02-21 04:00:00,2024-02-21,4,976,157,94,0.44226437896447224
2024-02-21 05:00:00,2024-02-21,5,1106,83,20,0.6788361381058297
2024-02-21 06:00:00,2024-02-21,6,1150,107,53,0.6015380086816716
2024-02-21 07:00:00,2024-02-21,7,909,147,90,0.27284871847043346
2024-02-21 08:00:00,2024-02-21,8,992,166,86,0.3807023314716341
2024-02-21 09:00:00,2024-02-21,9,970,284,179,0.6590241427064413
2024-02-21 10:00:00,2024-02-21,10,855,56,28,0.42163878366235946
2024-02-21 11:00:00,2024-02-21,11,687,77,22,0.31275221403596887
2024-02-21 12:00:00,2024-02-21,12,636,179,69,0.29770819118069264
2024-02-21 13:00:00,2024-02-21,13,534,126,47,0.5482705936355479
2024-02-21 14:00:00,2024-02-21,14,421,100,52,0.35000654805462006
2024-02-21 15:00:00,2024-02-21,15,401,72,22,0.5050055339409012
2024-02-21 16:00:00,2024-02-21,16,345,96,34,0.6488396445729802
2024-02-21 17:00:00,2024-02-21,17,320,70,20,0.28876094708245337
2024-02-21 18:00:00,2024-02-21,18,331,63,43,0.48237714785427444
2024-02-21 19:00:00,2024-02-21,19,333,99,55,0.4120135013040877
2024-02-21 20:00:00,2024-02-21,20,277,34,15,0.35707653695331165
2024-02-21 21:00:00,2024-02-21,21,458,129,82,0.4305139020313689
2024-02-21 22:00:00,2024-02-21,22,524,60,23,0.6120399675678179
2024-02-21 23:00:00,2024-02-21,23,606,37,19,0.5985691926937327
2024-02-22 00:00:00,2024-02-22,0,1679,462,115,0.6237322735931706
2024-02-22 01:00:00,2024-02-22,1,1963,305,68,0.4228338240123535
2024-02-22 02:00:00,2024-02-22,2,2188,405,116,0.3544996743869423
2024-02-22 03:00:00,2024-02-22,3,2325,367,90,0.687999440913975
2024-02-22 04:00:00,2024-02-22,4,2514,626,129,0.3654253515469923
2024-02-22 05:00:00,2024-02-22,5,2561,678,389,0.38860955511299283
2024-02-22 06:00:00,2024-02-22,6,2663,672,306,0.4785493514618583
2024-02-22 07:00:00,2024-02-22,7,2620,240,145,0.5715725515726017
2024-02-22 08:00:00,2024-02-22,8,2423,615,364,0.6011694973381606
2024-02-22 09:00:00,2024-02-22,9,2298,462,283,0.610603393907625
2024-02-22 10:00:00,2024-02-22,10,2126,406,229,0.29656007031626025
2024-02-22 11:00:00,2024-02-22,11,1925,97,31,0.4688669040749892
2024-02-22 12:00:00,2024-02-22,12,1618,392,203,0.37039300157053706
2024-02-22 13:00:00,2024-02-22,13,1389,157,72,0.5930035645433976
2024-02-22 14:00:00,2024-02-22,14,1230,78,33,0.6817815492390431
2024-02-22 15:00:00,2024-02-22,15,964,227,77,0.259975106998634
2024-02-22 16:00:00,2024-02-22,16,809,116,62,0.2817651659639111
2024-02-22 17:00:00,2024-02-22,17,744,174,119,0.6393911879079884
2024-02-22 18:00:00,2024-02-22,18,716,154,95,0.34174378385988524
2024-02-22 19:00:00,2024-02-22,19,691,87,36,0.5310567474715638
2024-02-22 20:00:00,2024-02-22,20,784,125,65,0.6209906623478434
2024-02-22 21:00:00,2024-02-22,21,1048,261,174,0.4343030115783935
2024-02-22 22:00:00,2024-02-22,22,1177,61,33,0.6424060033203727
2024-02-22 23:00:00,2024-02-22,23,1392,363,99,0.6289444543829897
2024-02-23 00:00:00,2024-02-23,0,1188,169,113,0.525561099571932
2024-02-23 01:00:00,2024-02-23,1,1430,345,100,0.6654736950306877
2024-02-23 02:00:00,2024-02-23,2,1590,273,125,0.5037009003007469
2024-02-23 03:00:00,2024-02-23,3,1741,278,154,0.32000188896941945
2024-02-23 04:00:00,2024-02-23,4,1861,110,68,0.587423000663755
2024-02-23 05:00:00,2024-02-23,5,1862,231,144,0.5610209854667529
2024-02-23 06:00:00,2024-02-23,6,1812,99,58,0.530486150375528
2024-02-23 07:00:00,2024-02-23,7,1838,295,100,0.645885447205042
2024-02-23 08:00:00,2024-02-23,8,1798,405,148,0.6755750516261787
2024-02-23 09:00:00,2024-02-23,9,1700,220,134,0.2781133235797255
2024-02-23 10:00:00,2024-02-23,10,1524,394,142,0.32944973122133153
2024-02-23 11:00:00,2024-02-23,11,1321,150,104,0.6192704085473256
2024-02-23 12:00:00,2024-02-23,12,1217,314,201,0.4020906087959879
2024-02-23 13:00:00,2024-02-23,13,983,272,147,0.6987197130175009
2024-02-23 14:00:00,2024-02-23,14,927,62,27,0.37399317932170956
2024-02-23 15:00:00,2024-02-23,15,693,197,95,0.2761632336216427
2024-02-23 16:00:00,2024-02-23,16,510,49,22,0.6931777849746521
2024-02-23 17:00:00,2024-02-23,17,423,98,60,0.6235782089034582
2024-02-23 18:00:00,2024-02-23,18,501,54,16,0.38377564339017356
2024-02-23 19:00:00,2024-02-23,19,528,97,55,0.3673681478662653
2024-02-23 20:00:00,2024-02-23,20,594,110,27,0.35790033716972647
2024-02-23 21:00:00,2024-02-23,21,797,137,70,0.3856183889246639
2024-02-23 22:00:00,2024-02-23,22,842,98,21,0.586899407373545
2024-02-23 23:00:00,2024-02-23,23,982,213,108,0.38396250644918944
2024-02-24 00:00:00,2024-02-24,0,588,137,82,0.5769390030332627
2024-02-24 01:00:00,2024-02-24,1,822,210,121,0.6752057209978941
2024-02-24 02:00:00,2024-02-24,2,890,77,37,0.43047663735276975
2024-02-24 03:00:00,2024-02-24,3,1007,238,111,0.4869192847367799
2024-02-24 04:00:00,2024-02-24,4,1001,165,83,0.3760379000362346
2024-02-24 05:00:00,2024-02-24,5,1043,195,127,0.3023677621040188
2024-02-24 06:00:00,2024-02-24,6,1128,72,26,0.5626784436129547
2024-02-24 07:00:00,2024-02-24,7,1124,168,112,0.40618657424038535
2024-02-24 08:00:00,2024-02-24,8,1023,289,131,0.3265693463704888
2024-02-24 09:00:00,2024-02-24,9,975,267,171,0.3629627394675747
2024-02-24 10:00:00,2024-02-24,10,797,73,23,0.6642980379610066
2024-02-24 11:00:00,2024-02-24,11,817,83,38,0.6329524359980311
2024-02-24 12:00:00,2024-02-24,12,753,162,98,0.6007984013552086
2024-02-24 13:00:00,2024-02-24,13,618,132,65,0.657549837270174
2024-02-24 14:00:00,2024-02-24,14,515,89,56,0.6905351301718264
2024-02-24 15:00:00,2024-02-24,15,439,86,53,0.4834390063531844
2024-02-24 16:00:00,2024-02-24,16,335,22,6,0.39914309226046746
2024-02-24 17:00:00,2024-02-24,17,325,79,22,0.2825770412859663
2024-02-24 18:00:00,2024-02-24,18,246,12,7,0.36520785140129525
2024-02-24 19:00:00,2024-02-24,19,240,34,23,0.47557147353721224
2024-02-24 20:00:00,2024-02-24,20,372,62,34,0.27863680268627133
2024-02-24 21:00:00,2024-02-24,21,438,51,30,0.489596056706561
2024-02-24 22:00:00,2024-02-24,22,460,52,13,0.556253732839434
2024-02-24 23:00:00,2024-02-24,23,638,98,66,0.3032174343898101
2024-02-25 00:00:00,2024-02-25,0,626,40,21,0.5018393528389312
2024-02-25 01:00:00,2024-02-25,1,791,188,50,0.3736127369403302
2024-02-25 02:00:00,2024-02-25,2,831,167,54,0.4821460057491915
2024-02-25 03:00:00,2024-02-25,3,891,175,65,0.6662272990047977
2024-02-25 04:00:00,2024-02-25,4,929,127,83,0.6068651210960259
2024-02-25 05:00:00,2024-02-25,5,901,171,66,0.6104213360204069
2024-02-25 06:00:00,2024-02-25,6,1036,213,109,0.5745635791451388
2024-02-25 07:00:00,2024-02-25,7,1116,187,90,0.6182628670989222
2024-02-25 08:00:00,2024-02-25,8,961,82,22,0.4371541425333486
2024-02-25 09:00:00,2024-02-25,9,925,136,53,0.6529521195621868
2024-02-25 10:00:00,2024-02-25,10,802,135,75,0.4534429095389211
2024-02-25 11:00:00,2024-02-25,11,832,98,43,0.5391425592502361
2024-02-25 12:00:00,2024-02-25,12,699,167,55,0.2557945233979886
2024-02-25 13:00:00,2024-02-25,13,517,72,23,0.4642259370999097
2024-02-25 14:00:00,2024-02-25,14,494,147,49,0.41284353382400873
2024-02-25 15:00:00,2024-02-25,15,353,17,3,0.3551987771592704
2024-02-25 16:00:00,2024-02-25,16,365,87,55,0.4359597612269864
2024-02-25 17:00:00,2024-02-25,17,256,52,12,0.46141743363059134
2024-02-25 18:00:00,2024-02-25,18,307,31,7,0.37625698743812197
2024-02-25 19:00:00,2024-02-25,19,310,82,30,0.4051635371170605
2024-02-25 20:00:00,2024-02-25,20,348,90,39,0.39911990241751777
2024-02-25 21:00:00,2024-02-25,21,432,35,24,0.4688908359534499
2024-02-25 22:00:00,2024-02-25,22,484,133,90,0.3567295245211177
2024-02-25 23:00:00,2024-02-25,23,566,164,34,0.39594101752506566
2024-02-26 00:00:00,2024-02-26,0,1520,215,79,0.5782299050001823
2024-02-26 01:00:00,2024-02-26,1,1813,132,35,0.5468967321067594
2024-02-26 02:00:00,2024-02-26,2,1926,418,119,0.6118103132242663
2024-02-26 03:00:00,2024-02-26,3,2143,286,82,0.3451137802383656
2024-02-26 04:00:00,2024-02-26,4,2409,470,287,0.5336259982205731
2024-02-26 05:00:00,2024-02-26,5,2430,609,126,0.5658069285282074
2024-02-26 06:00:00,2024-02-26,6,2453,258,133,0.6939957436061557
2024-02-26 07:00:00,2024-02-26,7,2367,496,208,0.42659705500951256
2024-02-26 08:00:00,2024-02-26,8,2281,244,77,0.5984128454203436
2024-02-26 09:00:00,2024-02-26,9,2193,399,122,0.3456104637960333
2024-02-26 10:00:00,2024-02-26,10,2003,391,176,0.5619336929811811
2024-02-26 11:00:00,2024-02-26,11,1754,175,39,0.371352938205819
2024-02-26 12:00:00,2024-02-26,12,1521,155,68,0.26651924485981004
2024-02-26 13:00:00,2024-02-26,13,1353,186,126,0.6445149422780634
2024-02-26 14:00:00,2024-02-26,14,1113,238,163,0.3352834609005693
2024-02-26 15:00:00,2024-02-26,15,893,210,92,0.3461859915468035
2024-02-26 16:00:00,2024-02-26,16,715,209,96,0.36164998519478414
2024-02-26 17:00:00,2024-02-26,17,662,50,29,0.4683663557839785
2024-02-26 18:00:00,2024-02-26,18,509,134,56,0.6080872229669323
2024-02-26 19:00:00,2024-02-26,19,581,133,91,0.6536052568338155
2024-02-26 20:00:00,2024-02-26,20,726,98,66,0.5450061408029104
2024-02-26 21:00:00,2024-02-26,21,914,242,125,0.41675783457311866
2024-02-26 22:00:00,2024-02-26,22,1073,281,175,0.6632377097550936
2024-02-26 23:00:00,2024-02-26,23,1248,120,47,0.39763602073411963
2024-02-27 00:00:00,2024-02-27,0,1304,324,84,0.46564339857863857
2024-02-27 01:00:00,2024-02-27,1,1414,349,116,0.2659962345618624
2024-02-27 02:00:00,2024-02-27,2,1706,338,212,0.4877212128140144
2024-02-27 03:00:00,2024-02-27,3,1861,414,165,0.6213566176587696
2024-02-27 04:00:00,2024-02-27,4,1996,308,126,0.5143945396797488
2024-02-27 05:00:00,2024-02-27,5,1947,293,166,0.3270771717695018
2024-02-27 06:00:00,2024-02-27,6,2038,154,50,0.4774258792464326
2024-02-27 07:00:00,2024-02-27,7,2080,142,99,0.4548427514121901
2024-02-27 08:00:00,2024-02-27,8,1954,458,129,0.4805251974800522
2024-02-27 09:00:00,2024-02-27,9,1801,161,41,0.3684524964262874
2024-02-27 10:00:00,2024-02-27,10,1684,201,65,0.49606670378564593
2024-02-27 11:00:00,2024-02-27,11,1517,368,83,0.5296783858898503
2024-02-27 12:00:00,2024-02-27,12,1285,204,73,0.38638949228988173
2024-02-27 13:00:00,2024-02-27,13,1068,84,41,0.5305637705449016
2024-02-27 14:00:00,2024-02-27,14,923,266,174,0.38404377343027024
2024-02-27 15:00:00,2024-02-27,15,709,56,32,0.5810825272726644
2024-02-27 16:00:00,2024-02-27,16,551,80,39,0.3760995471024144
2024-02-27 17:00:00,2024-02-27,17,476,129,54,0.3418935204904807
2024-02-27 18:00:00,2024-02-27,18,541,115,53,0.260633041520964
2024-02-27 19:00:00,2024-02-27,19,514,30,12,0.4364789737818364
2024-02-27 20:00:00,2024-02-27,20,663,176,103,0.6188779912360864
2024-02-27 21:00:00,2024-02-27,21,693,158,90,0.6001332981112724
2024-02-27 22:00:00,2024-02-27,22,879,79,25,0.6026589288525181
2024-02-27 23:00:00,2024-02-27,23,1091,88,60,0.6855056846135362
2024-02-28 00:00:00,2024-02-28,0,1724,257,54,0.3145425103738187
2024-02-28 01:00:00,2024-02-28,1,2069,537,208,0.25369944277494383
2024-02-28 02:00:00,2024-02-28,2,2238,151,97,0.3604091605979539
2024-02-28 03:00:00,2024-02-28,3,2336,348,88,0.2604121289897065
2024-02-28 04:00:00,2024-02-28,4,2646,703,462,0.5544877457835171
2024-02-28 05:00:00,2024-02-28,5,2739,803,445,0.43685449222626865
2024-02-28 06:00:00,2024-02-28,6,2706,518,277,0.6208469981967182
2024-02-28 07:00:00,2024-02-28,7,2671,665,430,0.5053765595103951
2024-02-28 08:00:00,2024-02-28,8,2690,584,279,0.27529535432534313
2024-02-28 09:00:00,2024-02-28,9,2490,384,147,0.5760071356543999
2024-02-28 10:00:00,2024-02-28,10,2238,222,132,0.32631766042034954
2024-02-28 11:00:00,2024-02-28,11,2032,532,347,0.38880018230768787
2024-02-28 12:00:00,2024-02-28,12,1651,445,127,0.42312593864180775
2024-02-28 13:00:00,2024-02-28,13,1436,77,39,0.43658909191323153
2024-02-28 14:00:00,2024-02-28,14,1218,188,55,0.40680491428277193
2024-02-28 15:00:00,2024-02-28,15,919,186,81,0.5677235800809616
2024-02-28 16:00:00,2024-02-28,16,807,57,27,0.2551759260862226
2024-02-28 17:00:00,2024-02-28,17,738,169,109,0.3783687477201186
2024-02-28 18:00:00,2024-02-28,18,703,154,92,0.3670953845712399
2024-02-28 19:00:00,2024-02-28,19,796,233,56,0.3509439982887056
2024-02-28 20:00:00,2024-02-28,20,748,44,15,0.6300364635018881
2024-02-28 21:00:00,2024-02-28,21,973,204,103,0.4758585066262754
2024-02-28 22:00:00,2024-02-28,22,1198,319,190,0.4672118461775665
2024-02-28 23:00:00,2024-02-28,23,1478,353,151,0.4003499224468037
2024-02-29 00:00:00,2024-02-29,0,1096,189,51,0.34831655513231596
2024-02-29 01:00:00,2024-02-29,1,1213,82,39,0.5641333044771191
2024-02-29 02:00:00,2024-02-29,2,1595,369,148,0.6096171731443456
2024-02-29 03:00:00,2024-02-29,3,1665,379,220,0.35415088280395807
2024-02-29 04:00:00,2024-02-29,4,1786,199,88,0.43638298159265676
2024-02-29 05:00:00,2024-02-29,5,1772,421,92,0.45938781756675834
2024-02-29 06:00:00,2024-02-29,6,1759,382,179,0.2883376216389656
2024-02-29 07:00:00,2024-02-29,7,1780,273,74,0.28797801037802606
2024-02-29 08:00:00,2024-02-29,8,1668,338,110,0.4898640820340165
